sku,img,title,price,price_sale,cat,desc
,/fileadmin/_processed_/csm_11008348_af5bade2f4.jpg,"Garderober NAVARA 215 2OG"," 55.320,00 RSD ",,,"Garderober NAVARA 215 OG u dezenu sivog hrasta, je moderno dizajnirano i praktično rešenje za odlaganje. Unutrašnjost se sastoji od segmenta sa policama u levom delu i prostranog segmenta sa garderobnom šipkom u središnjem i desnom delu. Poseban benefit ovog modela je klizni mehanizam koji doprinosi ekonomičnoj organizaciji raspoloživog prostora, kao i ogledalo na levom kliznom elementu . Deo je linije NAVARA garderobera, tako da je stilski uklopiv i sa ostalim modelima.

"
,/fileadmin/_processed_/csm_11007450_d7dbe2f044.jpg,"Kuhinja CLAUDIA 200"," 55.986,00 RSD ",,," Preporučujemo  Set LED rasvete Ra2. "
,/fileadmin/_processed_/csm_11008323_95b7fe7d47.jpg,"Garderober GALICIA 220 POG"," 56.653,00 RSD ",,," Preporučujemo  Usporivač UT. "
,/fileadmin/_processed_/csm_11008374_c71cfc8742.jpg,"Garderober KSANTI 220 2OG"," 56.653,00 RSD ",,," Preporučujemo  Usporivač UT. "
,/fileadmin/_processed_/csm_21028777_c12a1a5d14.jpg,"Ležaj Marbo"," 57.320,00 RSD ",,," Žičano jezgro i sunđer. Obaranje naslona. "
,/fileadmin/_processed_/csm_11008291_9f7e73696c.jpg,"Garderober KSANTI 220 OG"," 57.986,00 RSD ",,," Preporučujemo  Usporivač UT. "
,/fileadmin/_processed_/csm_11006580_b32ab6a923.jpg,"Ormar KARL 5K1O"," 59.986,00 RSD ",,," Preporučujemo  Set polica Pb. "
,/fileadmin/_processed_/csm_11007342_c20f5d0ea2.jpg,"Ormar KSANTI 5K1O"," 62.653,00 RSD ",,," Preporučujemo  Set polica Pb. "
,/fileadmin/_processed_/csm_11007441_72063a0908.jpg,"Ormar CANON 5K1O"," 66.653,00 RSD ",,," Preporučujemo  Set polica Pb,  Ram Fg Rb2. "
,/fileadmin/_processed_/csm_21029026_dc3eb36410.jpg,"Francuski ležaj DIEGO"," 73.320,00 RSD ",,,"Tačan naziv dezena je: ram/dušek štof tamno siva SORO 97, uzglavlje štof siva SORO 90. Francuski ležaj DIEGO idealan je za opremanje spavaćih soba i pravi je izbor za kreiranje besprekorne zone udobnosti za kvalitetan san. Dizajn ovog modela francuskog ležaja akcenat stavlja na vizuelnu upečatljivost zahvaljujući tapaciranom uglavlju privlačne kompozicije, ali i visok nivo komfora, koji obezbeđuje box spring model kreveta sa principom dušek na dušek sa žičanim jezgrima."
,/fileadmin/_processed_/csm_11007437_7952c946b0.jpg,"Garderober KSANTI 270 OG"," 79.986,00 RSD ",,," Preporučujemo  Usporivač U. "
,/fileadmin/_processed_/csm_21029014_f4d7760c56.jpg,"Ugaona garnitura GRANADA"," 79.986,00 RSD ",,,"Tačan naziv dezena je: sedište/naslon/veliki jastuk štof braon preston 22, ugao desno. Ugaona garnitura GRANADA je privlačnog dizajna i prati trendove u uređenju enterijera dnevne sobe. Njena udobnost i apsolutni komfor preporučljivi su za sve one koji posebnu pažnju daju trenucima provedenim u dnevnom boravku. Posebni benefiti su mogućnost pretvaranja u ležaj sa površinom za spavanje 224x123cm sistemom obaranja naslona.

Sunđer. Val opruga. Obaranje naslona. Jedna kutija za posteljinu.

"
,/fileadmin/_processed_/csm_21021290_beaf49b8b6.jpg,"Ugaona garnitura PALOMA"," 91.986,00 RSD ",,," Žičano jezgro i sunđer. Obaranje naslona. Jedna kutija za posteljinu. "
,/fileadmin/_processed_/csm_21029004_fa854ee0ce.jpg,"Ugaona garnitura BELKANTO"," 93.320,00 RSD ",,,"Tačan naziv dezena je: sedište/naslon/veliki jastuk štof žuta pegasus 45, ugao desno. Ugaona garnitura BELKANTO, izuzetno privlačnog i modernog dizajna, sinonim je za udobnost i apsolutni komfor koji će postati zaštitini znak vašeg dnevnog boravka. Posebni benefiti su mogućnost pretvaranja u ležaj sa površinom za spavanje 225 x 133cm uz pomoć iskočnog mehanizma.

Sunđer. Val opruga. Iskočni mehanizam. Jedna kutija za posteljinu.

"
,/fileadmin/_processed_/csm_21019767_9b7e2b3cb8.jpg,"Trpezarijski sto F-999"," 33.100,00 RSD ",,,"Tačan naziv dezena je: Konstrukcija metal crna/ploča MDF crna sjaj. Trpezarijski sto F-999 uneće u ambijent trpezarije tendenciju savremenog izgleda po kome će vaš dom biti prepoznatljiv. Ovaj trpezarijski sto idealno se uklapa u različito osmišljene enterijerske koncepte i lako se kombinuje sa željenim trpezarijskim stolicama."
,/fileadmin/_processed_/csm_21028579_501edc6f81.jpg,"TV polica LOWBOARDS (PCOT11)"," 8.980,00 RSD ",,,"Tačan opis dezena je: korpus/front iverica White 120. TV polica LOWBOARDS je funkcionalna Tv polica modernog dizajna u beloj boji, lako uklopiva u razne enterijere svetlih boja."
,/fileadmin/_processed_/csm_21029770_6061612bb1.jpg,"Regal LIA"," 17.980,00 RSD ",,,"Tačan naziv dezena je: korpus/front iverica White. Regal LIA dizajniran je da zadovolji funkcionalne i estetske zahteve u uređenju&nbsp; ambijenta dnevne sobe u modernim domovima. Odlikuje ga izuzetno praktičnan raspored otvorenih i zatvorenih polica."
,/fileadmin/_processed_/csm_21028680_9c26be7ea3.jpg,"Regal LINE 3"," 35.980,00 RSD ",,,"Tačan opis dezena je: Korpus iverica White, front iverica UV lak White.Regal LINE 3 je model regala za funkcionalno i estetsko uređenje dnevnog boravka. Simetrična kompozicija otvorenih, zatvorenih polica, posebno ističe izrazitu upotrebnu praktičnost."
,/fileadmin/_processed_/csm_21026456_f511687c7c.jpg,"Klizni garderober WHITE KISS (W3NS822X2)"," 37.980,00 RSD ",,," Preporučujemo  Police za garderober (EPRD92 A06 3 kom). "
,/fileadmin/_processed_/csm_21023521_c87ca2482d.jpg,"Vitrina URANO UMBV625RB sa rasvetom"," 67.870,00 RSD ",,,"Tačan naziv dezena je: korpus iverica bela 120, front MDF White gloss TF/Z26, aplikacija Planked Oak D56. Zahvaljujući pažljivo odabranoj kombinaciji lak belih frontova i korpusa u dekoru hrasta kolekcije URANO, kao i zaobljenim dizajnerskim detaljima koji dodatno ističu čitavu kolekciju, kreiraćete estetski unapređene kompozicije u dnevnom boravku, koje obiluju elegancijom i stilom. Vitrina URANO UMBV625RB sa rasvetom je deo istoimene kolekcije za opremanje enterijera."
,/fileadmin/_processed_/csm_21019824_260f6e589f.jpg,"Garderober JUPITER JPTS84"," 39.980,00 RSD ",,,"Model garderobera JUPITER JPTS84 poseduje dvokrilni skladišni deo sa garderobnom šipkom, jednokrilni deo sa tri police, kao i tri fioke. Veoma efektna organizacija upotrebnog prostora, kao i kombinacija korpusa u sonoma hrast dekoru i mat belih frontova, posebno preporučuje ovaj model garderobera pri opremanju spavaće sobe."
,/fileadmin/_processed_/csm_21027504_8f38e24dd1.jpg,"Klub sto Jessica"," 18.817,00 RSD ",,,"Tačan naziv dezena je: konstrukcija iverica Sonoma OAK, ploča iverica bela HG. Klub sto JESSICA, pravi je predstavnik modernog stila uredjenja doma. Ispod radne površine poseduje jednu funkcionalnu fioku za odlaganje sitnica."
,/fileadmin/_processed_/csm_21014457_a9724d0ad4.jpg,"Kancelarijska fotelja V-1335B"," 21.320,00 RSD ",,,"Tačan naziv je: Eko bela. Kancelarijska fotelja V-1335B, u elegantnom belom dezenu, idealno pristaje radnom prostoru koji odiše luksuznom notom i udobnošću. Ovaj model poseduje hromirane rukonaslone i anatomski oblik koji prati pokrete tela."
,/fileadmin/_processed_/csm_21027735_072b24689c.jpg,"Trpezarijska stolica TC-1790"," 9.186,00 RSD ",,,"Tačan naziv dezena je: sedište/naslon eko koža capuccino, nogari metalni hromirani (sanka) siva. Trpezarijska stolica TC-1790 idealno će se uklopiti u savremen koncept trpezarije. Doprinosi eleganciji Poseduje konstrukciju od hromiranih metalnih cevi i sedište i naslon obložene eko kožom."
,/fileadmin/_processed_/csm_21005826_7e0e1e0b31.jpg,"Krevet SAMAC LUX 90x200"," 14.528,00 RSD ",,,"*Napomena: Cena je sa podom, bez dušeka."
,/fileadmin/_processed_/csm_21029769_b244b97e5b.jpg,"Cipelar YVONNE (YVND72S)"," 29.073,00 RSD ",,,"Tačan naziv dezena je: korpus/front iverica Comano Plum W14. Predsoblje YVONNE poseduje zatvorene police za odlaganje obuće, u levom krilu kaskadno postavljene, tako da su pogodne za odlaganje zahtevnije obuće, dok u levom krilu poseduje čak osam polica za odlaganje, obuće, aksesoara ili tašni, u zavisnosti od potrebe. Ovakav raspored upotrebnog prostora pruža mnogo mogućnosti za racionalnu organizaciju predsoblja. Ogledalo na jednom od frontova upotpunjuje kako praktičnu vrednost, tako doprinosi i estetskoj privlačnopsti, ali i upotpunjuje celinu za opremanje hodnika."
,/fileadmin/_processed_/csm_21021178_e372f6f58a.jpg,"Ormar BROOKLYN (BRKS831)"," 29.984,00 RSD ",,,"Tačan naziv dezena je: front iverica Sonoma OAK D30F, korpus iverica sonoma OAK D30F, D30F. Trokrilni ormar BROOKLYN (BRKS831), poseduje levo pozicioniran dvokrilni segment sa garderobnom šipkom i policom iznad nje, kao i jednokrilni segment desno pozicioniran koji takođe poseduje garderobnu šipku i policu, kao i tri praktične fioke."
,/fileadmin/_processed_/csm_21028954_9403fd0558.jpg,"Klizni garderober ROMA"," 45.437,00 RSD ",,,"Tačan naziv dezena je: korpus/front iverica Sonoma, aplikacija crna. Klizni garderober ROMA je model garderobera koji po svojim stilskim karakteristikama predstavlja izuzetno autentičan savremeni dizajn, lako uklopiv u moderne enterijere. Njegova praktična namena je istaknuta dobro organizovanim upotrebnim prostorom ovog modela, koji poseduje set polica u levom krilu i garderobnu šipku za uredno sortiranu garderobu u desnom krilu."
,,,,,,
,/fileadmin/_processed_/csm_21024860_7334537396.jpg,"Vitrina MADRANO MEGV711L"," 40.253,00 RSD ",,,"Tačan naziv dezena: korpus iverica White 120 Black AOK D48, front MDF White gloss TF/Z26. Vitrina MADRANO MEGV711L predstavlja sastavni deo istoimene kolekcije i karakteriše je stilizovana dizajnerska forma. Sistem elemenata MADRANO namenjen je opremanju dnevnog boravka i odlikuju ga savremen dizajn, izrazita funkcionalnost pri opremanju različitih tipova prostora, kao i savremena estetska dimenzija."
,/fileadmin/_processed_/csm_21026799_9268b0b1d3.jpg,"Vitrina HUD V711"," 45.986,00 RSD ",,,"Tačan naziv dezena je: korpus metal crna iverica Concrete Optic Light Grey U41, front iverica Stave OAK (D76). Vitrina HUD V711 deo je sistema elemenata HUD za opremanje dnevnog boravka, i poseduje police u jednokrilnom zastakljenom delu što donosi praktičan prostor za sve drage stvari koje volite da držite na oku."
,/fileadmin/_processed_/csm_21014842_5bf9b7cd9a.jpg,"Trpezarijska stolica ZIM 6"," 11.320,00 RSD ",,,"Tačan naziv dezena je: Konstrukcija drvo bela/štof siva Panamera silver. Funkcionalni model trpezarijske stolice ZIM 6 skladno će se uklopiti u tople tonove ambijenta trpezarije."
,/fileadmin/_processed_/csm_21024863_6d8e5834b5.jpg,"Vitrina MADRANO MEGV111R"," 26.653,00 RSD ",,,"Tačan naziv dezena: korpus iverica White 120 Black AOK D48, front MDF White gloss TF/Z26. Vitrina MADRANO MEGV111R predstavlja sastavni deo istoimene kolekcije i odlikuje je stilizovana dizajnerska forma. Sistem elemenata MADRANO namenjen je opremanju dnevnog boravka i odlikuju ga savremen dizajn, izrazita funkcionalnost pri opremanju različitih tipova prostora, kao i savremena estetska dimenzija."
,/fileadmin/_processed_/csm_21028670_8e22474033.jpg,"Kompjuter sto BASIS 2"," 20.653,00 RSD ",,,"Tačan naziv dezena je: kurpus iverica black, front iverica Blue Light. Model kompjuter stola BASIS 2, predviđen je za uređenje modernih i atraktivnih enterijera soba za decu, mlade, ali i odrasle spremne da eksperimentišu sa slobodnijim dizajnerskim linijama, a ljubitelji su gejming trendova."
,/fileadmin/_processed_/csm_21026793_449196ace9.jpg,"Vitrina HUD R423"," 37.320,00 RSD ",,,"Tačan naziv dezena je: korpus metal crna iverica Concrete Optic Light Grey U41, front iverica Stave OAK (D76). Vitrina HUD R423 poseduje brojne otvorene segmente i 3, asimetrično pozicionirane, fioke. Vitrina HUD R423 deo je sistema elemenata HUD za opremanje dnevnog boravka."
,/fileadmin/_processed_/csm_21025715_4df205b87b.jpg,"Klizni garderober WINN 2 (W2QS823E71)"," 37.720,00 RSD ",,," Preporučujemo  Police za garderober (EPRD92 A06 3 kom). "
,/fileadmin/_processed_/csm_21006378_635e512423.jpg,"Stalak za kišobran SR 0304"," 3.053,00 RSD ",,,"Tačan naziv dezena je: konstrukcija metal siva. Model čiviluka sa primesom minimalizma svojim dizajnom i oblikom pronalazi svoje mesto u svakom predsoblju različitih dimenzija."
,/fileadmin/_processed_/csm_21027808_0ff12bcd48.jpg,"Ogledalo MS-9069-BK"," 4.386,00 RSD ",,,"Tačan naziv dezena je: konstrukcija metal crna. Model ogledala MS-9069-BK sa nosačem u vidu metalne konstrukcije je idealno rešenje za domove, posebno zbog mogućnosti prenosivosti kada se za tim ukaže potreba. Idealno se uklapa u sve smbijente u domu."
,/fileadmin/_processed_/csm_21030854_a6602f19fc.jpg,"Trpezarijska stolica TIA"," 4.984,00 RSD ",,,"Tačan naziv dezena je: konstrukcija drvo boja orah, sedište/naslon eko tamno braon Pella A-42. Funkcionalni model trpezarijske stolice TIA pogodan je za opremanje svih trpezarija, a odlikuju ga tapacirani sedalni deo i naslon.

"
,/fileadmin/_processed_/csm_21026796_ceab6aed39.jpg,"Zidna polica HUD B01"," 5.053,00 RSD ",,,"Tačan naziv dezena: korpus iverica Concrete Optic Light Grey U41, front iverica Stave OAK (D76). Zidna polica HUD B01 deo je sistema elemenata HUD za opremanje dnevnog boravka."
,/fileadmin/_processed_/csm_21024864_955210c7e9.jpg,"Zidna polica MADRANO MEGB02"," 7.453,00 RSD ",,,"Tačan naziv dezena: korpus iverica White 120 Black AOK D48, front MDF White gloss TF/Z26. Zidna polica MADRANO MEGB02 deo je istoimene kolekcije. Sistem elemenata MADRANO namenjen je opremanju dnevnog boravka i odlikuju ga savremen dizajn, izrazita funkcionalnost pri opremanju različitih tipova prostora, kao i savremena estetska dimenzija."
,/fileadmin/_processed_/csm_21028585_db22e0d4c4.jpg,"Kaseta sa fiokama NET106 OFDC011"," 9.320,00 RSD ",,,"Tačan naziv dezena je: korpus/front iverica white 120. Kaseta sa fiokama NET106 OFDC011 je praktično i često neophodno rešenje za opremanje radnog ambijenta posebno kada nam je potreban dodatni prostor za odlaganje predmeta neophodnih za rad. Jedan od benefita kasete sa fiokama NET106 OFDC011 je njena pokretljivost omogućena točkićima, tako da se može prostorno prilagoditi potrebama."
,/fileadmin/_processed_/csm_21029765_f432280177.jpg,"ST BASE"," 9.984,00 RSD ",,,
,/fileadmin/_processed_/csm_21013246_63243b1133.jpg,"Barska stolica BJ-050"," 9.986,00 RSD ",,,"Tačan naziv dezena je: Konstrukcija metal/eko crna. Barska stolica je uvek pravi izbor za moderno opremljen trpezarijski prostor koji je u sklopu kuhinje. Ovaj model barske stolice upotpuniće ukupno enterijersko rešenje kuhinjske dekoracije. Poseduje metalnu hromiranu bazu i&nbsp; hidraulični mehanizam za podizanje."
,/fileadmin/_processed_/csm_21026801_ea48233e26.jpg,"Klub sto HUD (CFTT4241)"," 22.653,00 RSD ",,,"Tačan naziv dezena je: korpus metal crna iverica Concrete Optic Light Grey U41, front iverica Stave OAK (D76). Klub sto HUD (CFTT4241) poseduje duplu korisnu površinu i deo je kolekcije za opremanje dnevnog boravka HUD."
,/fileadmin/_processed_/csm_21006487_69aab50fdc.jpg,"Trpezarijski sto Y-650"," 22.653,00 RSD ",,,"Tačan naziv dezena je: Konstrukcija metal siva/ploča staklo dezen crna. Trpezarijski sto Y-650 osvežiće prostor dnevnog boravka ili trpezarije svojom savremenom dizajnerskom formom i staklenom radnom površinom."
,/fileadmin/_processed_/csm_21019806_79e5ade698.jpg,"Komoda COLORS LORK231"," 32.320,00 RSD ",,,"Tačan naziv dezena je: Korpus iverica Grey U27 Orange U37 Blue U36/front MDF TF/Z64. Komoda COLORS LORK231 deo je istoimene kolekcije za opremanje dečije sobe/sobe za mlade i pomoćiće vam da kreirate prostor na inspirativan i izrazito funkcionalan način. Veoma praktična kombinacija 2 otvorene, 2 zatvorene police i 2 fioke kod ovog modela komode čini je idealnim komadom nameštaja u kreativno koncipiranom prostoru za mlade, čemu doprinosi savremena paleta boja kolekcije COLORS."
,/fileadmin/_processed_/csm_21024861_6b685d7a8a.jpg,"Tv polica MADRANO MEGT031"," 33.186,00 RSD ",,,"Tačan naziv dezena: korpus iverica White 120 Black AOK D48, front MDF White gloss TF/Z26. TV polica MADRANO MEGT031 predstavlja sastavni deo istoimene kolekcije i poseduje tri segmenta sa centralno smeštenom otvorenom policom. Sistem elemenata MADRANO namenjen je opremanju dnevnog boravka i odlikuju ga savremen dizajn, izrazita funkcionalnost pri opremanju različitih tipova prostora, kao i savremena estetska dimenzija."
,/fileadmin/_processed_/csm_21015566_e709b67b8e.jpg,"Trpezarijski sto M21K lux"," 33.320,00 RSD ",,,"Trpezarijski sto M21K lux, u orah dezenu, uneće u trpezarijski prostor klasičan stil i funkcionalnost. Ovaj model poseduje mogućnost rasklapanja i dimenzije rasklopa su 164x86x77 cm."
,/fileadmin/_processed_/csm_21031493_917a084711.jpg,"Francuski ležaj ARI"," 46.650,00 RSD ",,,
,/fileadmin/_processed_/csm_21026518_1a888b4079.jpg,"Ugaona garnitura LARA"," 49.984,00 RSD ",,," Sunđer. Jedna kutija za posteljinu. Obaranje naslona. Univerzalni ugao. "
,/fileadmin/_processed_/csm_21028673_3129cb860a.jpg,"Kuhinja PARIS 2.0"," 58.317,00 RSD ",,,"Tačan naziv dezena: korpus iverica White, front MDF White MDF, radna ploča. Kuhinja PARIS 2.0 osmišljena je da zadovolji funkcionalne i estetske zahteve u opremanju kuhinjskog enterijera. Jednokrilni i dvokrilni viseći elementi, kao i donji dvokrilni elemetni i element sa funkcionalnim fiokama, pružaju dovoljno prostora za odlaganje kuhinjskog inventara."
,/fileadmin/_processed_/csm_21027807_efb77e224f.jpg,"Polica za cipele SR-1406-3-BK"," 3.586,00 RSD ",,,"Tačan naziv dezena je: konstrukcija metal/plastika. Polica za cipele SR-1406-3-BK odličan je izbor za opremanje predsoblja manjih dimenzija. Svojom jednostavnom konstrukcijom neće opteretiti prostor u kome se nalazi, a omogućava dovoljno prostora za odlaganje sezonske obuće."
,/fileadmin/_processed_/csm_21026263_800fc4a654.jpg,"Trpezarijski sto GREY 90x138+40x75"," 30.653,00 RSD ",,,"Tačan naziv dezena je: konstrukcija iverica boja bela, ploča iverica boja siva. Praktičan trpezarijski sto GREY doprineće adekvatnoj organizaciji prostorija različitih dimenzija. Poseduje mogućnost proširenja radne površine za 40 cm."
,/fileadmin/_processed_/csm_21026800_e4ca007006.jpg,"TV polica HUD T131"," 31.986,00 RSD ",,,"Tačan naziv dezena je: korpus metal crna iverica Concrete Optic Light Grey U41, front iverica Stave OAK (D76). TV policu HUD T131 odlikuje izrazita funkcionalnost zahvaljujući rasporedu otvorenih polica, dve fioke i levo pozicioniranom zatvorenom segmentu. Ovaj model TV police je deo kolekcije HUD za opremanje dnevnog boravka."
,/fileadmin/_processed_/csm_21027725_7d080a6672.jpg,"Klub sto BJ-2605"," 5.986,00 RSD ",,,"Tačan naziv dezena: konstrukcija metal crna, ploča staklo. Klub sto BJ-2605 je model klub stola modernog dizajna sa staklenom pločom koja doprinosi njegovoj transparentnosti i eleganciji, dok metalna konstrukcija daje estetski doprinos savremenom dizajnu, ali i stabilnosti."
,/fileadmin/_processed_/csm_21027723_3c5c31492a.jpg,"Klub sto BJ-2604"," 6.653,00 RSD ",,,"Tačan naziv dezena: konstrukcija metal crna, ploča staklo. Klub sto BJ-2604 je model klub stola modernog dizajna sa staklenom pločom koja doprinosi njegovoj transparentnosti i eleganciji, dok metalna konstrukcija daje estetski doprinos modernom dizajnu."
